StoreName,Review,Keywords_Sentiments
쭈꾸미블루스 신촌본점,오우 여기 너무 맛있어요막 처음부터 존맛 ! 이런 건 아닌데쭈꾸미가 너무 달지도 맵지도 않아서 끊임 없이 들어가고날치알이랑 너무 잘어울려요 무한리필이라 최고!계란이랑 홍합탕 콘치즈 김 깻잎다양하게 계속해서 먹을 수 있어서 정말 만족했어요,"너무 맛있어요(Positive), 쭈꾸미가 너무 달지도 맵지도 않아서 끊임 없이 들어가고(Positive), 날치알이랑 너무 잘어울려요(Positive), 무한리필이라 최고(Positive), 다양하게 계속 먹을 수 있어서 정말 만족했어요(Positive)"
도란도란곱창,야채와 곱창이 잘어우러져 맛있어요,"야채(Positive), 곱창(Positive), 맛있어요(Positive)"
서가네 정육식당,3번째 방문하는 서가네 정육식당!!!! 일단 고기가 진짜 너무 맛있고 반찬이 종류가 많아서 여러가지 맛을 즐길 수 있어요큰소한마리 양도 많고 고기 질이 너무 좋아서 올때마다 만족하는 식당입니다사장님도 너무 친절하셔서 기분이 좋아지는 식당이에요맛있고 기분좋게 고기 드시고 싶으시면 이곳 추천드려요🧡,"고기 진짜 너무 맛있다(Positive), 반찬 종류가 많다(Positive), 고기 질이 너무 좋다(Positive), 사장님 친절하다(Positive), 식당에 만족하다(Positive)"
가야가야 이대,골목식당에 나온 집이라고 해서 한 번 가봤어요. 기대에 비해 맛은 평범했습니다. 개인적으로 여기보다는 신촌쪽에 있는 라멘집들이 더 좋았어요.,"기대에 비해 맛은 평범했습니다(Negative), 신촌쪽에 있는 라멘집들이 더 좋았어요(Positive)"
회기왕족발보쌈,잡내없이 맛있어요. 보쌈 먹고 싶을 때 마다 생각날거 같아요,"잡내없이(Positive), 맛있어요(Positive), 보쌈 먹고 싶을 때마다 생각날거 같아요(Positive)"
자가제빵선명희피자 외대점,간단하게 2차로 피자 먹으려고 포장했는데 너무 맛있게 잘먹었네요!,"피자(Positive), 맛있게(Positive)"
파치,외대 주변 맛집으로 추천을 많이 받았어요! 매장이 커서 여러명이 오기도 좋을 것 같아요,"맛집(Positive), 추천(Positive), 매장이 커요(Positive), 여러 명이 오기 좋아요(Positive)"
비밀베이커리 이대점,녹차 타르트와 얼그레이 타르트 모두 맛있습니다.,"녹차 타르트(Positive), 얼그레이 타르트(Positive), 맛있습니다(Positive)"
회기왕갈비탕,국물 진하고 고기 많고 김치 맛있고 갈비탕 전반적으로 넘 최고네요,"국물 진하다(Positive), 고기 많다(Positive), 김치 맛있다(Positive), 갈비탕 전반적으로(Positive)"
강남불백 신촌점,꼭 느껴봐야하는 맛! 최고에요! 불백도 불낙도 전부 깔끔하고 맛있어요,"맛(Positive), 최고에요(Positive), 깔끔하다(Positive)"
카츠업,단골이 되버린 카츠업 김치까스나베 너무 맛있어요한국인입맛저격 제대로!,"단골이 되버린(Positive), 카츠업(Positive), 김치까스나베(Positive), 너무 맛있어요(Positive), 한국인입맛저격(Positive)"
안녕유부,너무 맛있어요 !!,맛(Positive)
아민 이화,지난주에 이어서 또 방문한 곳 ❤️ 분위기 맛 그 어느 것도 빠지지 않는 곳입니다 👍 식전주로 무알콜 뱅쇼에 올리브유 3 1비율로 넣고 처음 입가심으로 스타트하는 것도 좋고 오징어 새우 듬뿍 넣은 살라타 플레이트와 대구살과 토마토소스의 조합이 최고인 바칼리우 플레이트!! 진짜 너무 맛있습니다 ️ ️,"분위기(Positive), 무알콜 뱅쇼(Positive), 오징어 새우 듬뿍 넣은 살라타(Positive), 바칼리우 플레이트(Positive), 맛(Positive)"
회기왕갈비탕,집 근처라 방문했는데 고기 양 엄청 많고 맛있어요! 리필바도 잘되어 있어서 든든하게 먹을 수 있습니다!,"고기 양(Positive), 맛있어요(Positive), 리필바(Positive), 든든하게 먹을 수 있습니다(Positive)"
회기왕갈비탕,양많고 맛잇어요,"양(Positive), 맛(Positive)"
오늘통닭 신촌직영점,튀김옷이 바삭하고 맛있어요메뉴도 빠르게 나오고 직원분도 매번 친절하세요!,"튀김옷이 바삭(Positive), 맛있어요(Positive), 메뉴도 빠르게 나와요(Positive), 직원분 친절(Positive)"
회기왕족발보쌈,포장해서 먹었는데 가격 괜찮고맛나요,"가격 괜찮다(Positive), 맛나다(Positive)"
하늘초밥,신선하고 맛있어요 직원분들 친절하세요!,"신선하고 맛있어요(Positive), 직원분들 친절하세요(Positive)"
샤로스톤,매장분위기도 너무좋고고기가 너무 맛있엇어요파인애플과 아스파라거스를 곁들이니 맛이 2배!최근에 간 고깃집 중에는 젤좋앗습니다.재방문의사100,"매장 분위기(Positive), 고기 맛(Positive), 파인애플 아스파라거스 곁들임(Positive), 최근 고깃집 중 최고(Positive), 재방문의사(Positive)"
스키당 대흥점,스키야키 처음 먹어보는데 너무 이상적인 스키야키 같고 맛있어서 좋았어요,"스키야키(Positive), 이상적인(Positive), 맛있어서(Positive)"
강남불백 신촌점,양이 넉넉한 데다 이런 친절한 서비스는 처음이에요! 푸짐하고 가성비 좋은 식사를 했네요,"양이 넉넉한(Positive), 친절한 서비스(Positive), 푸짐한 식사(Positive), 가성비 좋은(Positive)"
쿳사 연희,총 6.37만원쿳사 베네딕트 1.63만원처음 포장해서 먹었던것보다 그냥 그랬음라따뚜이 새우 파스타 1.98만원의외로 이게 제일 맛있었음화이트 라구 파스타 1.76만원약간 느끼해서 라따뚜이가 더 맛있었음자몽에이드 6500원양이 많지는 않음제로콜라 3500원분위기내면서 작게 얘기하고 싶을 때 괜찮은 공간이다.3명이서 먹었는데 다 먹고 건강하게 배가 2 3 찬 느낌이라 괜찮았다.,"베네딕트(Negative), 라따뚜이 새우 파스타(Positive), 화이트 라구 파스타(Negative), 분위기(Positive), 건강한 배부름(Positive)"
싸왓디타이,풋팟퐁커리랑 똠양꿈 넘 맛잇네요!!! 똠양꿈 처음 먹어보는데 맛잇엇어요 근데 좀 매웠습니다 특히 풋팟퐁커리 강추입니다!!!!,"풋팟퐁커리(Positive), 똠양꿈(Positive), 매운맛(Negative)"
파사주,특히 라자냐 맛있게 먹었어요,라자냐 맛(Positive)
아건 이대본점,맛있고 친절합니다. 오래도록 변함없는 맛 좋아요,"맛(Positive), 친절(Positive), 변함없는 맛(Positive)"
신락원,맛있어요. 크림새우 맛있는곳 별로 없는데 바삭하소 고소해서 맛있어요. 후식으로 나온 푸딩이 달지않고 깔끔해요.,"맛있어요(Positive), 크림새우(Positive), 바삭하다(Positive), 푸딩(Positive), 깔끔하다(Positive)"
롤앤롤김밥,️포장해서 집에서 먹었어요! 김밥 자체가 튼실하고 안에 내용물도 많아요!무엇보다 깨가 엄청 뿌려져있어서 넘 맘에 들어요 .,"포장(Positive), 김밥(Positive), 내용물 많음(Positive), 깨 많이 뿌려짐(Positive)"
신락원,유니짜잘 맛잇고 북경탕수육 세콤한 유자맛의 쿼바로우.,"유니짜잘 맛잇다(Positive), 북경탕수육 세콤한 유자맛(Positive)"
강남불백 신촌,불백정식 . 된장찌개 .,"불백정식(Neutral), 된장찌개(Neutral)"
거복이식당,맛있게 먹고 갑니다 !,맛있게 먹고 갑니다(Positive)
무초타코,회기에서 이런 맛있는 멕시코 음식을 먹을 수 있다니!고민말고 바로 와서 직접 맛보세요찐맛집임,"맛있는 멕시코 음식(Positive), 찐맛집(Positive)"
이모네왕파전,회기 파전골목 한번 가보고 싶었는데 드디어 가봤다! 근데 너무 취해서 맛이 기억이 나지 않는 아쉬움..,"파전골목(Positive), 맛이 기억 나지 않음(Negative)"
강남불백 신촌,맛도 가성비도 좋네요 재료가 신선해서 굿굿 양도 푸짐해 더욱 만족이에요,"맛(Positive), 가성비(Positive), 재료 신선도(Positive), 양(Positive)"
무초타코,음식재료 너무 신선하고 깔끔하고 맛있네요.직원분 너무 친절하시고 매장도 너무 깔끔해요음식 맛도 좋고 다음에 또 방문 하겠습니다,"음식재료(Positive), 맛(Positive), 직원 친절함(Positive), 매장 깔끔함(Positive)"
망우로30,치킨콕샐러드도 먹었는데 진짜 양이 많고 재료도 신선하고 여러가지 알차게 나와서 좋았어요! 커피도 적당하게 산미있는 블랙이라서 부담없이 마실 수 있었습니다! 카페 분위기도 좋고 담요도 구비되어있어서 따뜻하게 보낼 수있어요 다음에도 또 방문하겠습니다!,"양이 많고 재료도 신선한 치킨콕샐러드(Positive), 커피의 적당한 산미(Positive), 카페 분위기(Positive), 담요 구비(Positive)"
김숙성 대흥본점,육즙 잘 가둬서 구워주셔서 맛있게 잘 먹었습니다!,"육즙(Positive), 구워주셔서(Positive), 맛있게(Positive)"
카츠업 신촌,맛있게먹구가요,맛있다(Positive)
정육면체 신촌점,몇 년 전에 깨부수면을 정말 맛있게 먹고 그 뒤론 웨이팅이 길어서 오랜만에 방문했는데.... 기억이 왜곡 된 건지 모르겠지만 그 때만큼 감동은 전혀 없음. 날씨의 영향인가 싶기도 해서 추워지면 한번 더 먹어볼 예정,"깨부수면을 정말 맛있게 먹고(Positive), 웨이팅이 길어서 오랜만에 방문했는데(Negative), 감동은 전혀 없음(Negative), 기억이 왜곡 된 건지(Negative), 추워지면 한번 더 먹어볼 예정(Positive)"
정각,아름다운 한옥의 정취를 가득 느낄 수 있는 공간에서 맛있는 요리를 제공합니다. 경의선숲길의 무드를 느낄 수 있는 테라스도 차분하고 여유로운 분위기의 실내도 모두 매력적이고 이 공간의 분위기를 충분히 즐길 수 있는 맛있는 요리와 플레이팅으로 즐거움까지 느낄 수 있는 곳입니다. 벚꽃이 만개한 봄 테라스 공간에서 시간을 원한다면 빠른 예약이 필수입니다!,"한옥의 정취(Positive), 맛있는 요리(Positive), 차분하고 여유로운 분위기(Positive), 매력적인 테라스(Positive), 플레이팅(Positive)"
강남불백 신촌점,불백정식 너무좋네요. 매장이 꽉 차있어도 음식맛은 절대 포기할수없어서 자주 방문하고 있답니다,"불백정식(Positive), 음식맛(Positive), 자주 방문(Positive), 매장 꽉 차있다(Negative)"
브레드칸 청량리점,변함없는 동네맛집. 고구마 케이크 맛있어요 🩷,"동네맛집(Positive), 고구마 케이크(Positive)"
회기왕족발보쌈,보쌈김치 양념이 특이해요!!,보쌈김치 양념(Positive)
삭 이대,튀김이 다양하고 맛있는 집. 떡볶이는 그냥 그렇고 튀김이랑 맥주 조합이 좋습니다.,"튀김(Positive), 맛있는 집(Positive), 떡볶이(Negative), 튀김이랑 맥주 조합(Positive)"
베브릿지 한국외대점,초코덕후 인생 초코음료 만났습니다 누텔라 쉐이크 진짜 압도적인 초코맛과 달콤함으로 당충전 최고봉👍 아사이 블루베리 요거트볼 재료가 다양하고 조화롭게 어우러져서 넘 좋은데요? 꾸덕한 레드벨벳 치케랑 달달한 약과 아이스크림 와플도 굿❤️ 다른 음료랑 디저트 도장깨기 하고 싶을 정도로 가격 대비 맛이 넘 좋았습니다 장점1️ 음료 및 디저트 종류가 셀 수 없이 많은 외대카페 2️ 가격 대비 맛과 퀄리티가 뛰어난 동대문구카페 3️ 아늑하고 조용한 분위기로 칵테일 한잔하기도 딱인 한국외대카페,"압도적인 초코맛(Positive), 재료가 다양하고 조화롭게 어우러짐(Positive), 음료 및 디저트 종류가 셀 수 없이 많음(Positive), 가격 대비 맛과 퀄리티 뛰어남(Positive), 아늑하고 조용한 분위기(Positive)"
카츠업 신촌,김치카츠나베 만세,"김치(Positive), 카츠나베(Positive)"
회기왕갈비탕,가게 내부도 깔끔하고 음식 맛도 깔끔해요. 밥이나 반찬 리필 가능해서 낭비없이 원하는 만큼 먹을 수 있는 것도 좋네요. 고기가 많아 든든하고 맛있는 한끼 먹었습니다. 근처 갈비탕 중에서 제일 잘 먹었어요,"가게 내부(Positive), 음식 맛(Positive), 밥이나 반찬 리필 가능(Positive), 고기 많아 든든하고 맛있는 한끼(Positive), 근처 갈비탕 중에서 제일 잘 먹었어요(Positive)"
공복식당 신촌점,고기 육즙이 맛있어요. 서비스 주신 토장찌개 서비스 같지 않은 사이즈에 맛도 좋네요. 스카에서 공부하는 아이 불러 가족 외식 하러 어딜 갈까 했는데 잘 선택한 거 같아요.,"고기 육즙(Positive), 서비스(Positive), 토장찌개(Positive), 가족 외식(Positive)"
푸른하늘,늘 맛있어요,맛(Positive)
크치치킨 회기점,깻잎치킨 정말 맛있어요 파스타도 싹싹,"깻잎치킨(Positive), 맛있어요(Positive), 파스타(Positive)"
이모네왕파전,사진은 맛있어보이지만 실제로는 너무 맛없어요 그냥 김치전은 어떨지 모르겠는데 치즈김치전은 완전 기름에 절여진 맛이고 바삭함 전혀없어요 시원한 막걸리와 먹으면 배탈이 심하게 날것같은 느낌입니다 그리고 무엇보다 만석이다보니 주문하고 30분 기다려야해요 위생도 아쉬웠어요,"맛없어요(Negative), 기름에 절여진 맛(Negative), 바삭함 전혀없어요(Negative), 위생도 아쉬웠어요(Negative), 30분 기다려야해요(Negative)"
마루한,늦게 방문해서 식사만 했습니다.맛있습니다. 담번엔 고기도 꼭 먹어 봐야겠습니다.,"식사(Positive), 맛(Positive), 고기(Positive)"
회기왕족발보쌈,너무 맛나요 족발이나 보쌈이냐 늘 고민될뿐 막국수는 간이 좀 약한듯.. 조금 더 양념하셔도 좋을듯,"너무 맛나요(Positive), 막국수 간이 좀 약한듯(Negative), 족발이나 보쌈(Positive)"
라구식당,라자냐 맛있네요,라자냐(Positive)
수저가,깔끔하고 맛났음,"깔끔함(Positive), 맛남(Positive)"
아민 이화,살아있는 벌레가 나오면 보통 사과를 하지 않나요.? 환불만 하면 끝. 굉장히 무책임하네요,"벌레(Negative), 사과(Negative), 환불(Negative), 무책임(Negative)"
정든그릇,언제나 먹어도 맛있어요,맛있어요(Positive)
김광석신촌칼국수 본점,친구랑 배부르고 맛나게 잘 먹었습니당볶음밥사진만 있네요,"배부르고(Positive), 맛나게(Positive), 볶음밥(Positive)"
강남불백 신촌,맛있어요집밥 같은 느낌전 너무 좋았습니다!!,"맛있어요(Positive), 집밥 같은 느낌(Positive), 너무 좋았습니다(Positive)"
