StoreName,Review,Keyword,Sentiment
대포찜닭 신촌,맛있고 활기찬 찜닭집입니당신촌에서 밥먹기 좋아요!,밥먹기 좋아요,Positive
대포찜닭 신촌,맛있어요 !!!,맛있어요,Positive
대포찜닭 신촌,너무 맛있어요! 찜닭하면 대포찜닭!,맛,Positive
대포찜닭 신촌,너무 맛있어요! 찜닭하면 대포찜닭!,찜닭,Positive
대포찜닭 신촌,맛있어요!!,맛있다,Positive
대포찜닭 신촌,10년째 신촌 대포 단골러입니다 늘 그렇듯 몬스터찜닭으로 친구들과 오늘도 맛있게 먹었어요,신촌 대포,Positive
대포찜닭 신촌,10년째 신촌 대포 단골러입니다 늘 그렇듯 몬스터찜닭으로 친구들과 오늘도 맛있게 먹었어요,몬스터찜닭,Positive
대포찜닭 신촌,10년째 신촌 대포 단골러입니다 늘 그렇듯 몬스터찜닭으로 친구들과 오늘도 맛있게 먹었어요,맛있게 먹었어요,Positive
대포찜닭 신촌,항상 오지만 너무 맛있어용,맛,Positive
대포찜닭 신촌,이렇게 힙할줄이야... 옥수수 밥 무한리필 너무 좋아요,힙하다,Positive
대포찜닭 신촌,이렇게 힙할줄이야... 옥수수 밥 무한리필 너무 좋아요,옥수수 밥 무한리필,Positive
대포찜닭 신촌,냄새부터 야무지구요 치즈도 왕 많이 들어갑니당 닭 벨도 인상적이었습니다 ,냄새,Positive
대포찜닭 신촌,냄새부터 야무지구요 치즈도 왕 많이 들어갑니당 닭 벨도 인상적이었습니다 ,치즈,Positive
대포찜닭 신촌,냄새부터 야무지구요 치즈도 왕 많이 들어갑니당 닭 벨도 인상적이었습니다 ,닭 벨,Positive
대포찜닭 신촌,가격대비 양이 적어요꽤나 맵고 컨셉 독특하고 친절하시지만재방문할 만큼 특별하진 않아요,가격대비 양,Negative
대포찜닭 신촌,가격대비 양이 적어요꽤나 맵고 컨셉 독특하고 친절하시지만재방문할 만큼 특별하진 않아요,꽤나 맵고,Negative
대포찜닭 신촌,가격대비 양이 적어요꽤나 맵고 컨셉 독특하고 친절하시지만재방문할 만큼 특별하진 않아요,컨셉 독특하고,Positive
대포찜닭 신촌,가격대비 양이 적어요꽤나 맵고 컨셉 독특하고 친절하시지만재방문할 만큼 특별하진 않아요,친절하시지만,Positive
대포찜닭 신촌,가격대비 양이 적어요꽤나 맵고 컨셉 독특하고 친절하시지만재방문할 만큼 특별하진 않아요,재방문할 만큼 특별하진 않아요,Negative
대포찜닭 신촌,4번째 방문인데 항상 맛있고 직원분들이 친절하세요!,맛있고,Positive
대포찜닭 신촌,4번째 방문인데 항상 맛있고 직원분들이 친절하세요!,직원분들이 친절하세요,Positive
대포찜닭 신촌,오랜만에 찜닭 맛있게 먹었습니다대포 발싸 직원분들도 엄청 친절하고 구름찜닭 강추합니다,찜닭 맛있게,Positive
대포찜닭 신촌,오랜만에 찜닭 맛있게 먹었습니다대포 발싸 직원분들도 엄청 친절하고 구름찜닭 강추합니다,직원분들 친절,Positive
대포찜닭 신촌,오랜만에 찜닭 맛있게 먹었습니다대포 발싸 직원분들도 엄청 친절하고 구름찜닭 강추합니다,구름찜닭 강추,Positive
대포찜닭 신촌,편하게 먹을 수 있어서 좋아요,편하게 먹을 수 있다,Positive
대포찜닭 신촌,정말 너무 맛있어요,맛,Positive
대포찜닭 신촌,밥 무한리필 돼서 양많고 맛있었어요!,밥 무한리필,Positive
대포찜닭 신촌,밥 무한리필 돼서 양많고 맛있었어요!,양많고,Positive
대포찜닭 신촌,밥 무한리필 돼서 양많고 맛있었어요!,맛있었어요,Positive
대포찜닭 신촌,오징어튀김도 맛있고 치즈 얹은 것도 괜찮아요 뒤에서 밥이랑 반찬 필요한 만큼 가져갈 수 있는 게 좋았어요 비록 정신이 없는 분위기라 그런지 주문 실수도 있으셨고 에어컨에서 물도 떨어졌지만 대처가 빠르시고 친절하셔서 다시 가고 싶어요,오징어튀김,Positive
대포찜닭 신촌,오징어튀김도 맛있고 치즈 얹은 것도 괜찮아요 뒤에서 밥이랑 반찬 필요한 만큼 가져갈 수 있는 게 좋았어요 비록 정신이 없는 분위기라 그런지 주문 실수도 있으셨고 에어컨에서 물도 떨어졌지만 대처가 빠르시고 친절하셔서 다시 가고 싶어요,치즈 얹은 것,Positive
대포찜닭 신촌,오징어튀김도 맛있고 치즈 얹은 것도 괜찮아요 뒤에서 밥이랑 반찬 필요한 만큼 가져갈 수 있는 게 좋았어요 비록 정신이 없는 분위기라 그런지 주문 실수도 있으셨고 에어컨에서 물도 떨어졌지만 대처가 빠르시고 친절하셔서 다시 가고 싶어요,밥이랑 반찬 가져갈 수 있는 것,Positive
대포찜닭 신촌,오징어튀김도 맛있고 치즈 얹은 것도 괜찮아요 뒤에서 밥이랑 반찬 필요한 만큼 가져갈 수 있는 게 좋았어요 비록 정신이 없는 분위기라 그런지 주문 실수도 있으셨고 에어컨에서 물도 떨어졌지만 대처가 빠르시고 친절하셔서 다시 가고 싶어요,주문 실수,Negative
대포찜닭 신촌,오징어튀김도 맛있고 치즈 얹은 것도 괜찮아요 뒤에서 밥이랑 반찬 필요한 만큼 가져갈 수 있는 게 좋았어요 비록 정신이 없는 분위기라 그런지 주문 실수도 있으셨고 에어컨에서 물도 떨어졌지만 대처가 빠르시고 친절하셔서 다시 가고 싶어요,대처가 빠르시고 친절,Positive
대포찜닭 신촌,너무 맛있어요!!,맛있어요,Positive
대포찜닭 신촌,신촌 맛집. 연대 출신인데 지금까지 여기보다 맛있는 찜닭집 못봤습니다. 졸업하고도 계속 갑니다.직원들 컨셉도 재밌고 열정적으로 대해 주십니다.찜닭이 땡긴다? 꼭 가세요다만 약간 매워서 매운거 못드시면 약간 힘드실수도.?,맛있는 찜닭집,Positive
대포찜닭 신촌,신촌 맛집. 연대 출신인데 지금까지 여기보다 맛있는 찜닭집 못봤습니다. 졸업하고도 계속 갑니다.직원들 컨셉도 재밌고 열정적으로 대해 주십니다.찜닭이 땡긴다? 꼭 가세요다만 약간 매워서 매운거 못드시면 약간 힘드실수도.?,직원들 컨셉 재밌음,Positive
대포찜닭 신촌,신촌 맛집. 연대 출신인데 지금까지 여기보다 맛있는 찜닭집 못봤습니다. 졸업하고도 계속 갑니다.직원들 컨셉도 재밌고 열정적으로 대해 주십니다.찜닭이 땡긴다? 꼭 가세요다만 약간 매워서 매운거 못드시면 약간 힘드실수도.?,열정적으로 대해 줌,Positive
대포찜닭 신촌,신촌 맛집. 연대 출신인데 지금까지 여기보다 맛있는 찜닭집 못봤습니다. 졸업하고도 계속 갑니다.직원들 컨셉도 재밌고 열정적으로 대해 주십니다.찜닭이 땡긴다? 꼭 가세요다만 약간 매워서 매운거 못드시면 약간 힘드실수도.?,약간 매움,Negative
대포찜닭 신촌,넘마싯다..,맛,Positive
대포찜닭 신촌,찜닭이 맛잇고 직원분들이 친절하세요..,찜닭이 맛있다,Positive
대포찜닭 신촌,찜닭이 맛잇고 직원분들이 친절하세요..,직원분들이 친절하다,Positive
대포찜닭 신촌,친절하신 직원분들과 맛있는 찜닭,직원,Positive
대포찜닭 신촌,친절하신 직원분들과 맛있는 찜닭,찜닭,Positive
대포찜닭 신촌,맛도리입니당,맛,Positive
대포찜닭 신촌,재밌어욯,재밌어욯,Positive
대포찜닭 신촌,오늘은 프랑스 친구와 같이 방문했어요. 친구가 매운 음식을 잘 못 먹지만 여기 찜닭은 먹을 정도인가봐요. 잘 먹네요. 기분이 좋네요 다음번에도 온다고 하니 뿌듯합니다. 여기 매운거 못드시면 치즈 더 추가하세요후기 이벤트 하시면 음료수 1잔 무료 제공해주신데요. 참고하세요.,찜닭,Positive
대포찜닭 신촌,오늘은 프랑스 친구와 같이 방문했어요. 친구가 매운 음식을 잘 못 먹지만 여기 찜닭은 먹을 정도인가봐요. 잘 먹네요. 기분이 좋네요 다음번에도 온다고 하니 뿌듯합니다. 여기 매운거 못드시면 치즈 더 추가하세요후기 이벤트 하시면 음료수 1잔 무료 제공해주신데요. 참고하세요.,친구가 잘 먹네요,Positive
대포찜닭 신촌,오늘은 프랑스 친구와 같이 방문했어요. 친구가 매운 음식을 잘 못 먹지만 여기 찜닭은 먹을 정도인가봐요. 잘 먹네요. 기분이 좋네요 다음번에도 온다고 하니 뿌듯합니다. 여기 매운거 못드시면 치즈 더 추가하세요후기 이벤트 하시면 음료수 1잔 무료 제공해주신데요. 참고하세요.,치즈 추가 조언,Positive
대포찜닭 신촌,오늘은 프랑스 친구와 같이 방문했어요. 친구가 매운 음식을 잘 못 먹지만 여기 찜닭은 먹을 정도인가봐요. 잘 먹네요. 기분이 좋네요 다음번에도 온다고 하니 뿌듯합니다. 여기 매운거 못드시면 치즈 더 추가하세요후기 이벤트 하시면 음료수 1잔 무료 제공해주신데요. 참고하세요.,무료 음료 제공,Positive
대포찜닭 신촌,언제 와도 맛있는 음식에 항상 즐기다갑니다!,맛있는 음식,Positive
대포찜닭 신촌,찜닭이 완전 맛있고 사장님도 친절하세요!! 신촌 맛집 대포찜닭 강추!!,찜닭,Positive
대포찜닭 신촌,찜닭이 완전 맛있고 사장님도 친절하세요!! 신촌 맛집 대포찜닭 강추!!,맛,Positive
대포찜닭 신촌,찜닭이 완전 맛있고 사장님도 친절하세요!! 신촌 맛집 대포찜닭 강추!!,사장님,Positive
대포찜닭 신촌,찜닭이 완전 맛있고 사장님도 친절하세요!! 신촌 맛집 대포찜닭 강추!!,친절,Positive
대포찜닭 신촌,찜닭이 완전 맛있고 사장님도 친절하세요!! 신촌 맛집 대포찜닭 강추!!,신촌 맛집,Positive
대포찜닭 신촌,맛있어요,맛있어요,Positive
대포찜닭 신촌,우주최강존맛오튀찜닭,맛,Positive
대포찜닭 신촌,오징어 올라가있는게 너무신박하고.. 하지만 너무짜고닭도진짜적음..난 닭을먹으러간건데 당면만 먹은듯..,오징어,Positive
대포찜닭 신촌,오징어 올라가있는게 너무신박하고.. 하지만 너무짜고닭도진짜적음..난 닭을먹으러간건데 당면만 먹은듯..,짜다,Negative
대포찜닭 신촌,오징어 올라가있는게 너무신박하고.. 하지만 너무짜고닭도진짜적음..난 닭을먹으러간건데 당면만 먹은듯..,닭 양,Negative
대포찜닭 신촌,오징어 올라가있는게 너무신박하고.. 하지만 너무짜고닭도진짜적음..난 닭을먹으러간건데 당면만 먹은듯..,당면,Negative
대포찜닭 신촌,언제 와도 맛있어요! 대포찜닭이 신촌 찜닭 1등입니다,맛있어요,Positive
대포찜닭 신촌,언제 와도 맛있어요! 대포찜닭이 신촌 찜닭 1등입니다,대포찜닭,Positive
대포찜닭 신촌,언제 와도 맛있어요! 대포찜닭이 신촌 찜닭 1등입니다,1등,Positive
대포찜닭 신촌,맛있습니다! 추천해용,맛있습니다,Positive
대포찜닭 신촌,맛있습니다! 추천해용,추천해요,Positive
대포찜닭 신촌,맛잇어용,맛,Positive
대포찜닭 신촌,그냥 먹을만해요! 엄청 맛있다까지는 아니지만 치즈랑 감튀 추가해서 먹는 맛 맛있어요. 호출벨을 들어갈 때 고르는 재미가 있어요,치즈랑 감튀 추가,Positive
대포찜닭 신촌,그냥 먹을만해요! 엄청 맛있다까지는 아니지만 치즈랑 감튀 추가해서 먹는 맛 맛있어요. 호출벨을 들어갈 때 고르는 재미가 있어요,맛,Positive
대포찜닭 신촌,그냥 먹을만해요! 엄청 맛있다까지는 아니지만 치즈랑 감튀 추가해서 먹는 맛 맛있어요. 호출벨을 들어갈 때 고르는 재미가 있어요,호출벨,Positive
대포찜닭 신촌,그냥 먹을만해요! 엄청 맛있다까지는 아니지만 치즈랑 감튀 추가해서 먹는 맛 맛있어요. 호출벨을 들어갈 때 고르는 재미가 있어요,엄청 맛있다,Negative
대포찜닭 신촌,두번째 방문이에요! 분위기 너무 재밌고 맛도 있어요친절하셔서 재밌게 잘 먹구 갑니당,분위기,Positive
대포찜닭 신촌,두번째 방문이에요! 분위기 너무 재밌고 맛도 있어요친절하셔서 재밌게 잘 먹구 갑니당,맛,Positive
대포찜닭 신촌,두번째 방문이에요! 분위기 너무 재밌고 맛도 있어요친절하셔서 재밌게 잘 먹구 갑니당,친절,Positive
대포찜닭 신촌,재밌고 맛있음,재밌음,Positive
대포찜닭 신촌,재밌고 맛있음,맛있음,Positive
대포찜닭 신촌,진짜 맛있어요!,맛,Positive
대포찜닭 신촌,너무너무너무 맛있어용,맛,Positive
대포찜닭 신촌,찜닭은 신촌에서 그냥 이거 먹으면 됩니다!! 무조건,찜닭,Positive
대포찜닭 신촌,찜닭은 신촌에서 그냥 이거 먹으면 됩니다!! 무조건,신촌,Positive
대포찜닭 신촌,맛있어요 신촌 맛집 인정 !!!,맛있어요,Positive
대포찜닭 신촌,맛있어요 신촌 맛집 인정 !!!,신촌 맛집,Positive
대포찜닭 신촌,맛있어요 신촌 맛집 인정 !!!,인정,Positive
대포찜닭 신촌,호출벨이 닭인형인 집 분위기가 재밌었음음식도 맛있음!,호출벨,Positive
대포찜닭 신촌,호출벨이 닭인형인 집 분위기가 재밌었음음식도 맛있음!,집 분위기,Positive
대포찜닭 신촌,호출벨이 닭인형인 집 분위기가 재밌었음음식도 맛있음!,음식 맛,Positive
대포찜닭 신촌,너무너무 맛있어요!!,맛있어요,Positive
대포찜닭 신촌,딱 깔끔하게 맛있고 직원분들도 파이팅 넘치셔서 조아요,깔끔,Positive
대포찜닭 신촌,딱 깔끔하게 맛있고 직원분들도 파이팅 넘치셔서 조아요,맛있다,Positive
대포찜닭 신촌,딱 깔끔하게 맛있고 직원분들도 파이팅 넘치셔서 조아요,직원,Positive
대포찜닭 신촌,딱 깔끔하게 맛있고 직원분들도 파이팅 넘치셔서 조아요,파이팅,Positive
대포찜닭 신촌,맛있어요 단체식사 하러오기도 좋고 신촌에서 몇 없는 맛집 같아요!,맛있어요,Positive
대포찜닭 신촌,맛있어요 단체식사 하러오기도 좋고 신촌에서 몇 없는 맛집 같아요!,단체식사 하러오기도 좋고,Positive
대포찜닭 신촌,맛있어요 단체식사 하러오기도 좋고 신촌에서 몇 없는 맛집 같아요!,신촌에서 몇 없는 맛집 같아요,Positive
대포찜닭 신촌,언제나 가도 맛있습니다.전 매일 대포찜닭 먹으래도 먹을 수 있을 것 같아요!오늘은 몬스터 찜닭 먹었는데 역시나 맛있었어요 0,맛있습니다,Positive
