StoreName,Sentiment,Category,Group Keywords,Representative Sentence
비밀,Positive,맛,"에어프라이어에 살짝 돌려먹었더니 넘 맛있네요, 마카다미아 쿠키, 스콘, 치아바타 맛나요, 타르트, 달지 않아서, 무화과 어쩌구빵, 버터프레첼, 녹차크림, 루꼴라샌드위치, 소금빵, 버터프레즐, 포카치아, 이브흐 쿠키 맛있어요, 오월의종 크렌배리바게트, 정말 맛있어요, 샌드위치 최고, 발사믹에 찍어 먹으면 더 좋아요, 리코타치즈, 크랜베리 바게트, 버터프레즐 맛있어요, 녹차브라우니 느낌, 소금프레첼, 가볍고 건강한 맛, 샌드위치 내용물, 버터맛, 맛있네요, 말차 본연의 맛, 기분 끌어올리는 맛, 진정한 인생빵집, 바닐라크로와상, 음식 자부심, 어른분들도 좋아하셔요, 맛없지도, 크로아상, 빵이 담백하니 넘 맛있어요, 비밀 샌드위치, 비밀샌드위치, 가격도 착해요, 존맛탱, 통밀식빵, 야채 당길 때 맛있게 챙겨먹기, 올리브치아바타, 소스도 대박, 건강한 포만감, 맛있는 거, 홀그레인마요소스, 녹차타르트 필링, 크림빵, 샌드위치 기대, 달달해요, 녹차 쁘띠타르트, 합리적인 가격, 배부름, 빵 맛, 꿀맛, 바질 치아바타 맛, 초코칩스콘, 녹차필링이 많아 놀랐고, 쿠키, 야채 아삭거림, 채소 가득 샌드위치, 맛난 빵, 소금빵 잠봉뵈르, 샐러드 맛있고, 얼그레이 타르트, 루꼴라랑 햄 치즈 사과잼, 다른 빵들도 진짜 맛있습니다, 담백하니 맛있다, 아몬드 크로아상, 후추도 맛있음, 건강한 맛, 야채가득 신선해요, 샌드위치 맛, 맛이 풍부하다, 비건빵, 초코쿠키, 잠봉뵈르 추천, 선물용, 얼그레이 스콘, 맛집, 시그니처 빵들도 맛있지만 프레츨류도 쫀득하니 맛있어요, 맛, 간도 딱 맞아요, 디저트 빵, 야채 신선함, 고르곤졸라 치즈, 치아바타, 맛있게 먹고 있습니다, 느끼함을 잡아준다, 바질 페스토 소스가 매력적이다, 이 정도 가격에 이정도 퀄리티인 샌드위치 별로 없는 것 같아요, 샌드위치 두툼함, 양상추가 듬뿍 들어있어서 자주 사먹게 되요, 빵도 준다, 맛있는빵집, 휘낭시에, 크렌베리호두바게트, 말차타르트 맛집, 양배추 통으로 들어간, 맛있습니다, 무화과호두 깜빠뉴, 얼그레이 달큰하긴 하지만 맛있었어요, 스콘맛집, 녹차 타르트 맛있어요, 맛있다, 마싯치아바타샌드위치, 앙버터프레첼, 신선한 빵, 건강한, 빵 맛있음, 빵의 부드러움과 쫄깃함, 스콘이 안딱딱해요, 야채 신선, 바질페스토, 빵 맛있고 신선해요, 비밀 치아바타, 든든하고 맛있고, 비건베이커리, 야채가 푸짐하다, 신선한 양상추, 치아바타 샌드위치 크기, 말차컵케이크, 존맛, 자극적이지 않아서, 비밀 샌드위치 맛있다, 비밀 샌드위치 인기, 녹차 타르트, 응축된 맛, 녹차 타르트 맛, 소금빵 맛나요, 무화과 월넛, 마약옥수수 맛있음, 샌드위치 맛집, 초코타르트 존맛, 재료 알차고 맛","비밀은 다양한 종류의 빵과 샌드위치로 인기를 끌고 있으며, 특히 소금빵과 녹차 타르트가 뛰어난 맛을 자랑합니다. 건강한 재료를 사용한 가벼운 맛과 풍부한 식감의 조화로 많은 고객들이 재구매를 하고 있습니다."
비밀,Positive,위생,"깨끗하다, 깔끔하다, 방부제가 들어가지않고, 아늑하다, 신선한 빵",가게는 전체적으로 깔끔하고 신선한 빵을 제공하며 방부제를 사용하지 않는 것이 특징입니다.
비밀,Positive,서비스,"직원분 친절, 직원 친절, 친절하다, 서비스 주신 것, 천사","직원들이 매우 친절하여 방문객들에게 호응이 좋고, 서비스 측면에서도 만족도가 높습니다."
비밀,Positive,분위기,"분위기, 아늑하다",
비밀,Positive,가성비,"재구매 의사 100, 가성비 좋네요, 가격대비 만족도, 가격 착함, 가격도 착해요, 가격 싸다, 평소에도 자주 삽니다, 합리적인 가격",비밀은 합리적인 가격에 높은 퀄리티의 빵을 제공하여 가성비가 뛰어나 많은 사람들이 재구매 의사를 밝히고 있습니다.
비밀,Negative,맛,"일반 꽈베기 맛, 타르트, 얼그레이 소스 맛, 구수한 맛, 소금빵, 맛이 많이 바뀌었네요, 맛, 스콘은 비추, 특색있지도, 잠봉샌드위치, 크랜베리호두캄파뉴, 단 맛, 타르트 달다, 타르트 크기와 맛, 맛있지도",타르트와 얼그레이 소스의 단맛과 소금빵의 구수한 맛이 잘 어우러지지 않아 아쉬웠다.
비밀,Negative,서비스,"포장 서비스 미비, 계산 오류, 사장님 불친절, 예약이 필수이다",
비밀,Negative,위생,,
비밀,Negative,분위기,가게가 작다,
비밀,Negative,가성비,"가격은 좀 있지만, 가격, 치아바타 샌드위치 가격, 샌드위치 가격, 가격대",가격이 높아 가성비를 기대하기 어렵다.
비아37 신촌본점,Positive,맛,"너무 맛있어서, 스테이크, 너무 맛있네요, 새로운 메뉴 좋네요, 음식 맛있음, 쉐프의 정성이 담긴 맛있는 요리, 구운가지 토마토 소스, 와인과 샹그리아, 메뉴 신선하고 부드럽고 맛있다, 고기 부드러운 튀김, 너무 맛있고요, 뇨끼의 쫀득함, 뇨끼 맛, 맛있는 비아 해산물 오일 파스타, 음식 맛 있음, 맛있게 먹었습니다, 신선한 파스타, 맛있어요, 재료 신선, 링퀴니 스콜리오, 맛과 식감, 마팔디네 맛, 생면 파스타, 맛있게 먹고, 음식, 파스타 맛, 맛있어용, 식전빵 맛있다, 생선도 들어가서 좋아요, 맛집, 바질크림뇨끼, 두 메뉴의 조화, 부드러우면서 쫄깃한 식감, 파스타 메뉴 맛있다, 담백한 맛, 맛있다, 메뉴 다 맛있다, 음식이 맛있다, 뇨끼, 해물향이 진하다, 바질뇨끼, 커틀릿, 메뉴 설명, 해산물, 리조또, 유럽 감성, 음식 질감, 샐러드, 세심하게 플레이팅, 뇨끼와 파스타, 크리미하면서도 건강하고 깔끔한 파스타, 페어링 경험, 커틀렛도 매번 주문합니당, 채끝 스테이크, 바질 소스, 기대이상으로 맛있었어요, 맛에 감동, 라자냐 파스타","이 레스토랑의 뇨끼와 다양한 파스타는 신선함과 맛이 뛰어나며, 쉐프의 정성이 담긴 요리는 항상 기대 이상입니다."
비아37 신촌본점,Positive,위생,"위생, 깔끔한 식기, 아늑하고 깔끔하다",
비아37 신촌본점,Positive,서비스,"굉장히 친절, 친절한 직원, 친절함, 직원 친절함, 친절했어요, 친절하다, 직원분들, 서비스",직원들은 매우 친절하며 세심한 서비스를 제공하여 고객 만족도를 높였습니다.
비아37 신촌본점,Positive,분위기,"세련된 인테리어, 대화하기 편해요, 분위기, 음악, 친구들끼리 오기 좋은, 코톨레타 알라 밀라네제 비쥬얼, 아늑한 공간, 분위기 아늑함, 와인 설명, 뇨끼가 부드럽다, 너무 분위기가 좋고, 소개팅장소로 좋다, 인테리어, 개강추, 특별한 모임, 가볍게 술을 즐기기 좋다, 차분한 분위기, 식사하기 좋은 공간, 고급스러운 인테리어, 편안한 분위기, 데이트할 때 딱입니다, 유럽풍 가둑아늑, 기분좋은 곳, 분위기도 조용, 작은 유럽 감성, 분위기 좋아서, 유럽 감성, 감성적인 분위기, 소개팅 장소로 추천, 음식 맛, 사귀기 좋은 곳, 아늑하고 따뜻한 분위기, 작은 유럽 감성의 아기자기한 공간, 랭귀니스폴리오",세련된 인테리어와 아늑한 분위기가 인상적인 이곳은 친구들과의 모임이나 데이트 장소로 최적입니다.
비아37 신촌본점,Positive,가성비,"양도 딱 좋은, 양이 많음, 가격도 착하다, 가성비가 좋다",
비아37 신촌본점,Negative,맛,파스타,
비아37 신촌본점,Negative,가성비,"가격 비쌈, 양이 넉넉하지 않다",가격이 비싸고 양이 넉넉하지 않아 가성비가 아쉽습니다.
비아37 신촌본점,Negative,서비스,,
비아37 신촌본점,Negative,위생,,
비아37 신촌본점,Negative,분위기,,
삭,Positive,맛,"떡볶이 매콤하고 맛있음, 바삭하고 맛있는 튀김, 떡볶이가 매콤해서, 떡볶이의 달달한 맛, 떡볶이 소스, 허브참치 맛있음, 떡볶이와 튀김, 튀김 떡볶이 맛, 떡볶이 맛있다, 튀김의 바삭함, 떡볶이와 튀김 궁합, 수제튀김 맛, 튀김 바삭함, 튀김을 바로 튀겨, 떡볶이와 튀김 궁합, 재료 신선도, 김말이 맛있음, 오징어치즈완자 최고, 떡볶이 맛있다, 튀김은 여전히 맛있었습니다, 순대랑 내장 맛있다, 매콤해서 맛있어요, 튀김맛이 맛있어요, 아주 바삭, 맛있습니다, 튀김 맛, 튀김맛, 국물오뎅 맛, 떡볶이 맛, 튀김의 맛, 고추튀김 김말이 고구마, 튀김은 맛있었고, 튀김 맛있다, 튀김 맛집, 튀김 맛있다, 매콤달콤한 맛, 묽고 덜 자극적인 국물 떡볶이, 떡볶이 양, 튀김도 맛있고, 떡볶이 양, 닭가슴살 튀김","떡볶이와 튀김의 조합이 훌륭하고, 매콤달콤한 떡볶이 소스와 바삭한 튀김이 만족스러운 맛을 제공합니다."
삭,Positive,서비스,"친절한 직원분들, 직원분들이 엄청 친절 하십니다, 친절한 사장님, 동료 친절함, 세심한 직원분들, 기분 좋게 가는 곳, 친절한 서비스, 직원 친절, 친절하시고",직원들이 매우 친절하여 방문할 때마다 기분 좋게 머물 수 있는 곳입니다.
삭,Positive,분위기,"맥주와 혼술, 동네 노포, 포장, 기분 좋게 가는 곳, 좋은 기분, 오랜만에 추억, 분식집 떡볶이 기억, 옛날 시장 떡볶이 느낌",분식집의 옛날 시장 떡볶이 느낌과 아늑한 동네 노포 분위기가 매력적인 곳입니다.
삭,Positive,위생,,
삭,Positive,가성비,"양이, 양 넉넉하다, 가성비, 가성비 좋고, 양이 많음, 합리적인 가격, 저렴한 가격, 튀김 가격, 양이 많고, 가성비 좋아요, 양이 너무 많아요",합리적인 가격에 양이 넉넉하여 가성비 훌륭한 맛집입니다.
삭,Negative,맛,"매움, 튀김 오일리 느낌, 오징어, 오징어 치즈완자, 덕볶이, 맛이 달라졌네요, 튀김과 간장 조합, 엄청 맛있진 않음, 떡볶이, 아삭고추, 매운편, 튀김에서 꾸렁내 오래된치즈가루같은느낌, 새우튀김, 기대를 많이해서인지 평범했어요, 튀김옷이 두꺼워 느끼함, 국물떡볶이 스타일, 오징어 크기, 치즈 들어간 튀김 별로, 찌된 떡볶이, 떡볶이 금방 식다, 떡볶이 매움, 떡볶이 맛, 오뎅국물, 신맛, 음식 맛, 튀김, 먹고 실망한 떡볶이, 떡볶이는 좀 맵습니다, 튀김 가루를 기름통에, 느끼함","음식의 맛이 전반적으로 맵고 튀김이 느끼하며, 떡볶이도 전통적인 맛이 아니라 아쉬웠습니다."
삭,Negative,위생,"주방 위생, 기름때묻은 행주, 철 수세미 이물질, 위생관념, 주방 상태, 청결",주방 위생 상태와 청결이 부족하여 고객들이 신경 쓸 만한 수준입니다.
삭,Negative,서비스,"불친절함, 기다림, 서비스 태도, 실수로 30분 기다림, 웨이팅, 서비스 기대, 일하는 분들 쌀쌀맞은, 손님 차갑게 대함, 친절함 부족","서비스가 불친절하고 기다리는 시간이 길어, 고객 서비스에 대한 기대를 충족시키지 못했습니다."
삭,Negative,분위기,"매장이 좁다, 손님이 너무 많다",
삭,Negative,가성비,"2인분 같은 1인분, 가격에 비해 새우튀김 사이즈 아쉬움, 왕새우튀김 아쉽다, 튀김 가성비, 튀김 가격",가격 대비 음식의 양이나 품질이 아쉬워 가성비가 부족합니다.
샤로스톤 외대점,Positive,맛,"고기의 퀄리티랑 맛, 고기도 부드럽고 맛있다, 스테이크, 고기도 맛있어요, 양도 많고 고기 풍미도 좋아요, 스테이크 소스와 간장 조합, 너무 맛있습니다, 규카츠, 살치는 살살녹고, 고기 신선, 등심은 쫄깃하고, 규카츠 맛있었어요, 갈비, 규카츠 맛, 맛나다, 고기가 신선하다, 샐러드도 양이 많고 맛있어요, 살치살 부드럽고, 고기 맛, 부드럽다, 맛도 좋네요, 맛있어요, 육즙 부드럽고 고소했어요, 맛있는 스테이크, 스테이크 맛, 너무 맛있다, 맛, 갈비살, 맛있는 고기, 맛있다, 고기도 신선하고, 쉬림프 샐러드에 있는 새우도 맛있었습니당, 무한리필, 고기가 아주 맛있어, 샐러드와 새우, 신선하고 맛있다, 고기에 무한리필밥 제공, 고기가 아주 맛있어, 맛있었어요, 음식 맛, 맛, 음식 맛있고, 음식이 안 식어 끝까지 맛있게 먹을 수 있어요","고기는 부드럽고 신선하며, 스테이크와 함께 제공되는 소스와 간장 조합이 훌륭하여 만족스러운 맛을 제공합니다."
샤로스톤 외대점,Positive,위생,,
샤로스톤 외대점,Positive,서비스,"사장님께서 친절하셔서, 밥 모자르면 리필된다, 무료 리필, 사장님이 정말 친절, 직원분들 친절함, 선주문 안내, 사장님이 친절하다, 직원분들이 친절하십니다, 사장님 직원분들 친절, 사장님 친절, 사장님 친절함, 직접 구워먹는 재미, 연인과의 방문",사장님과 직원들이 매우 친절하여 기분 좋은 서비스를 제공합니다.
샤로스톤 외대점,Positive,분위기,"데이트하기 좋은 곳, 기분좋은 모임, 아늑한 공간, 하이볼 한잔하기, 기념일, 매장 분위기, 가게 분위기, 부모님이랑 같이 가도 좋안 분위기, 데이트할 때 자주 찾을 것 같다, 샐러드와 새우, 소중한 시간, 외대 데이트코스",아늑한 공간과 좋은 분위기로 데이트하기에 적합한 장소입니다.
샤로스톤 외대점,Positive,가성비,"가성비 맛집, 가격 대비 성능비가 좋다, 가성비도 좋고, 가격 착함, 살치살도 맛있었도, 착한 가격, 가성비 좋다, 가격대비 너무 만족, 가성비 좋음, 가는비가 좋다, 가격에 알차게 먹을 수 있는 곳",가격 대비 성능비가 훌륭한 가성비 맛집입니다.
샤로스톤 외대점,Negative,맛,"밥이 너무 짬, 고기 얹혀놓음, 아스파라거스가 너무 얇아서 먹는기분도 안나고 다 타버림, 샐러드 잎이 커서 먹기 힘들다, 후리카케 많이 뿌려져있다, 블로그 리뷰에 비해 음식은 평이하다, 스테이크만 있음, 규카츠 소스","밥이 너무 짜고 아스파라거스는 얇아서 먹는 기분이 들지 않으며, 후리카케가 많이 뿌려져 있는 등 음식이 전반적으로 평이합니다."
샤로스톤 외대점,Negative,위생,"밥그릇 과일그릇 문제, 청소 부족",
샤로스톤 외대점,Negative,서비스,"기대 금물, 실수, 메뉴판도안주셔서, 센스 부족",
샤로스톤 외대점,Negative,분위기,"주방입구 자리 너무 더워요, 매장이 무척 협소하다, 불판이 있어서 더워요, 에어컨 틀었는데도 더워요, 여름에는 비추, 자리, 너무 좁아요, 매장 안, 후다닥 먹고 나옴",매장이 협소하고 에어컨이 있어도 더워서 여름철 방문은 비추입니다.
샤로스톤 외대점,Negative,가성비,"고기 양, 등심 양, 스테이크 가격, 식사량이 많은 분들은 좀 부족하다 느낄 수 있어요, 여의도 물가, 양은 적음, 가격에 비해 음식은 평이하다",가격에 비해 고기 양이 적고 음식이 평이하여 가성비가 좋지 않습니다.
서가네 정육식당 본점,Positive,맛,"계란찜, 고기 진짜 너무 맛있다, 삼겹살 맛있다, 비냉 맛있어요, 된장찌개, 고기 품질 좋음, 고기 맛있어요, 돼지 한 마리로 먹었는데 알차게 먹었어요, 삼겹살, 고기 맛, 고기 질이 너무 좋다, 맛있어요, 고기 맛있어요, 맛나, 된장 리필, 반찬 신선함, 고기질 좋다, 고기 양, 식사 맛, 맛있게 먹었숩니다, 맛있게 먹었다, 고기 맛있다, 맛이 죽여 줍니다, 질 좋고 맛좋은 고기, 고기 신선하고 맛있다, 김치도 맛있어서 같이 구워서 먹으니까 행복, 고기 넘 맛있어요, 고기 양이 많고 신선하다, 맛, 고기, 맛있다, 맛있고, 맛있게, 맛있게 먹고 갑니다, 맛있게 먹음, 음식 맛, 고기 고소하고 맛있다, 입에서 사르르 녹아요, 김치 구워먹을 수 있다, 맛집 인정, 소고기 맛집 추천, 고기가 맛있고",고기 품질이 뛰어나고 삼겹살과 된장찌개 등 다양한 음식을 맛있게 즐길 수 있는 곳입니다.
